0.173886324913,0.478255750984,0.396946483985,0.0244354837569,0.335969500666,0.119191369718,0.168993593365,0.284287185087,0.28249515055,0.288072649216,0.00643081794426,0.404286188197,0.0595876381846,0.0951657994337,0.362171468568,0.358115326914,0.442103610195,0.470456894087,0.104545264624,0.00434275612971
0.437063071679,0.363743712034,0.247691338751,0.0972876543471,0.473246776339,0.360625911775,0.429925405292,0.325846054567,0.137408138122,0.214256299148,0.240482110344,0.498001812194,0.17898404229,0.239483776587,0.0680374702303,0.364124382381,0.154013014273,0.199467983001,0.0450187372109,0.344552844651
0.239140990298,0.256547768616,0.185060866817,0.206036888357,0.439734712502,0.0326648015656,0.407231507728,0.468619460545,0.104331689688,0.342143566916,0.160215086067,0.205049807875,0.4240469133,0.467831799406,0.470829636262,0.136495244732,0.457421936791,0.321545833847,0.469911681564,0.451504819065
0.481478904011,0.426530183385,0.153239977194,0.243261407421,0.4018803946,0.181801408744,0.0172173380649,0.123241572025,0.0975417475091,0.261077019559,0.255091003811,0.296129094795,0.360422184565,0.201679042782,0.12439325045,0.104677571068,0.497090320162,0.390586074432,0.444375666492,0.069409416742
0.0359315188198,0.136718128586,0.311620140483,0.409423656181,0.479513736687,0.49151712702,0.151127490579,0.390836098726,0.266921362412,0.179844738593,0.0874101306229,0.0385658523008,0.255503561343,0.324131332235,0.266172707442,0.098345941527,0.470028609974,0.278656884939,0.463717792286,0.306801499148
0.013091424811,0.273428904863,0.0767857010672,0.257195454021,0.0705346498837,0.0821614156514,0.371282383365,0.297885901148,0.370825785762,0.198759530234,0.321833019995,0.490387036298,0.146493505803,0.473732656746,0.422196901516,0.122323660371,0.414529885876,0.0429273500593,0.466192826865,0.103451962609
0.201615119956,0.0874651683977,0.150927338483,0.378054378026,0.0537293727906,0.469818806055,0.221767651106,0.364815426976,0.219554429757,0.0763567671906,0.193315776811,0.436417525824,0.306476272592,0.270421485449,0.188078806041,0.0556805963898,0.314793166949,0.383993367293,0.410911577076,0.434791691748
0.194197900067,0.384745401627,0.30744250669,0.225866686448,0.154600367299,0.483249970491,0.169105278154,0.317753609888,0.230939585642,0.402408687548,0.421159208949,0.106374960239,0.302723696527,0.200320116534,0.24817093193,0.0279219923868,0.325311599789,0.40980483933,0.407788257695,0.206245986999
0.163707473905,0.183522113507,0.189257741652,0.260389240607,0.23681049336,0.331450025762,0.166753736604,0.476960689766,0.437683315882,0.0416113229224,0.166607234341,0.130368572489,0.148727179948,0.233789956687,0.0623906134615,0.293299476418,0.220831324341,0.38768063466,0.458018921015,0.163508897574
0.251328973557,0.0225533967052,0.315830347125,0.444674552387,0.125526644294,0.307729292742,0.018280061948,0.217601832244,0.441214747099,0.0130453739495,0.390848906014,0.284734698071,0.125832204388,0.0979198535578,0.0546857889877,0.0477933486481,0.060903402444,0.268386267019,0.173615529739,0.040961162268
